cur_ost_ind,loan_condition,dti_group,income_group,home_ownership,purpose,term,interest_payments,annual_inc,tot_loan_amount,avg_interest_rate,tot_upb,gco_units,avg_dti,tot_units
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,debt_consolidation,36 months,Low,138865.37973640856,49960275,8.98493410214168,36028377.02,0,14.795453047775947,2428
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,debt_consolidation,60 months,High,138574.6520488857,37469150,17.063098490294752,31078696.97,0,15.05668583752696,1391
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,debt_consolidation,60 months,Low,138450.3051948052,22651350,10.85414502164502,20056756.93,0,14.965562770562771,924
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,home_improvement,36 months,High,137929.58139534883,2461975,15.51968992248062,1732698.43,0,14.335426356589148,129
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,home_improvement,36 months,Low,139658.94258373205,6433200,8.950191387559808,4644882.11,0,14.456507177033492,418
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,home_improvement,60 months,High,138401.36405529955,5429350,17.385391705069125,4517746,0,14.529677419354838,217
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,home_improvement,60 months,Low,138158.22962962964,3010750,10.671407407407408,2539649.89,0,14.452666666666667,135
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,house,36 months,High,140000,94100,17.493333333333332,48474.38,0,12.191666666666666,6
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,house,36 months,Low,143000,88000,9.88,55161.75,0,14.924,5
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,house,60 months,High,140000,49000,21.42,31941.66,0,11.455,2
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,house,60 months,Low,150000,14000,8.9,3100.0699999999997,0,14.02,1
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,major_purchase,36 months,High,139247.58333333334,159200,15.355,121050.27,0,14.1825,12
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,major_purchase,36 months,Low,140495.6567164179,861875,8.568805970149254,663449.39,0,14.287611940298508,67
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,major_purchase,60 months,High,138816.53333333333,751450,16.882,583406.23,0,13.434333333333333,30
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,major_purchase,60 months,Low,136370,455800,10.7045,390465.11,0,13.647499999999999,20
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,medical,36 months,High,138164.57142857142,200900,16.265714285714285,116368.21,0,14.525714285714287,14
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,medical,36 months,Low,139722.5,264800,9.8,223804.46,0,15.720384615384615,26
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,medical,60 months,High,139790.82352941178,333775,17.757058823529412,278217.76,0,15.234117647058824,17
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,medical,60 months,Low,138020,84000,10.4475,57889.200000000004,0,14.065,4
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,moving,36 months,High,138033.33333333334,57000,15.816666666666666,45677.82,0,17.65,6
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,moving,36 months,Low,139824.66666666666,59950,10.209999999999999,54157.82,0,15.188333333333333,6
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,moving,60 months,High,141000,161625,19.651666666666667,130400.64,0,14.9,6
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,moving,60 months,Low,130210,25000,11.67,20392.08,0,13.2,1
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,other,36 months,High,136826.9420289855,946475,16.45246376811594,584916.85,0,15.138115942028985,69
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,other,36 months,Low,137755.94166666668,1399375,9.578833333333334,1139543.05,0,14.448083333333333,120
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,other,60 months,High,140456.58227848102,1872325,17.97962025316456,1597565.59,0,14.538607594936709,79
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,other,60 months,Low,137880.95238095237,402200,11.33,331367.24,0,13.838095238095239,21
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,renewable_energy,36 months,High,146500,44000,19.375,30730.9,0,14.379999999999999,2
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,renewable_energy,36 months,Low,130000,10000,6.89,8213.49,0,13.81,1
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,renewable_energy,60 months,High,140000,45000,22.375,31532.71,0,13.475,2
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,renewable_energy,60 months,Low,150000,19200,11.53,18721.57,0,11.79,1
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,small_business,36 months,High,141113.15789473685,737650,16.41657894736842,509751.28,0,14.868947368421052,38
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,small_business,36 months,Low,139800.72727272726,530575,10.712121212121213,402978.2,0,14.985151515151514,33
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,small_business,60 months,High,138377.45454545456,839100,20.5,679737.82,0,14.63,33
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,small_business,60 months,Low,150000,12000,8.38,12000,0,18.34,1
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,vacation,36 months,High,137671.42857142858,38400,16.07857142857143,26656.62,0,14.31857142857143,7
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,vacation,36 months,Low,140250,85300,9.744166666666667,67280.66,0,14.863333333333333,12
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,vacation,60 months,High,140000,31000,18.195,22902.4,0,13.219999999999999,2
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,vacation,60 months,Low,140550,28000,12.735,26454.29,0,16.44,2
Yes,Good Loan,"(10,20]","(125k,150k]",mortgage,wedding,36 months,High,141000,6400,18.49,229.02999999999975,0,11.84,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,car,36 months,High,147666.66666666666,86800,16.3,63880.979999999996,0,17.426666666666666,3
Yes,Good Loan,"(10,20]","(125k,150k]",own,car,36 months,Low,143034,59400,8.028333333333334,45354.19,0,15.145,6
Yes,Good Loan,"(10,20]","(125k,150k]",own,car,60 months,High,142000,69000,18.32333333333333,66872.46,0,15.026666666666666,3
Yes,Good Loan,"(10,20]","(125k,150k]",own,car,60 months,Low,126000,10000,9.17,7613.55,0,10.5,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,credit_card,36 months,High,139759.46666666667,413000,14.874,308339.74,0,14.941333333333333,15
Yes,Good Loan,"(10,20]","(125k,150k]",own,credit_card,36 months,Low,139493.77956989247,4069950,7.988924731182796,3173858.53,0,14.444569892473119,186
Yes,Good Loan,"(10,20]","(125k,150k]",own,credit_card,60 months,High,138351.50980392157,1382950,16.53058823529412,1189691.71,0,14.664313725490196,51
Yes,Good Loan,"(10,20]","(125k,150k]",own,credit_card,60 months,Low,139933.37179487178,1980500,10.122051282051283,1773956.41,0,14.710384615384616,78
Yes,Good Loan,"(10,20]","(125k,150k]",own,debt_consolidation,36 months,High,139742.33333333334,1616475,15.31861111111111,1189858.87,0,14.787916666666666,72
Yes,Good Loan,"(10,20]","(125k,150k]",own,debt_consolidation,36 months,Low,139369.8764044944,5686050,8.907640449438203,4376929.3,0,14.41876404494382,267
Yes,Good Loan,"(10,20]","(125k,150k]",own,debt_consolidation,60 months,High,138428.4424242424,4397675,17.862848484848485,3753350.03,0,15.191333333333333,165
Yes,Good Loan,"(10,20]","(125k,150k]",own,debt_consolidation,60 months,Low,139084.61956521738,2274450,10.870434782608696,1983655.22,0,14.829782608695652,92
Yes,Good Loan,"(10,20]","(125k,150k]",own,home_improvement,36 months,High,138145.83333333334,570050,15.214583333333334,401142.7,0,14.882083333333334,24
Yes,Good Loan,"(10,20]","(125k,150k]",own,home_improvement,36 months,Low,140227.45098039217,809675,9.05156862745098,635140.26,0,14.377450980392156,51
Yes,Good Loan,"(10,20]","(125k,150k]",own,home_improvement,60 months,High,138926.12903225806,673075,17.360967741935482,577755.74,0,14.12516129032258,31
Yes,Good Loan,"(10,20]","(125k,150k]",own,home_improvement,60 months,Low,140907.14285714287,296000,10.801428571428572,272195.99,0,14.173571428571428,14
Yes,Good Loan,"(10,20]","(125k,150k]",own,house,36 months,High,137875,85325,18.5325,53291.88,0,16.055,4
Yes,Good Loan,"(10,20]","(125k,150k]",own,house,60 months,High,131000,67750,24.825,51192.46,0,15.095,2
Yes,Good Loan,"(10,20]","(125k,150k]",own,house,60 months,Low,136000,16000,10.99,13902.33,0,14.47,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,major_purchase,36 months,High,139500,18500,13.34,14316.88,0,13.524999999999999,2
Yes,Good Loan,"(10,20]","(125k,150k]",own,major_purchase,36 months,Low,137873.3,162200,7.177,134754.09,0,15.387,10
Yes,Good Loan,"(10,20]","(125k,150k]",own,major_purchase,60 months,High,136681.5,179000,16.4625,149634.57,0,13.075,8
Yes,Good Loan,"(10,20]","(125k,150k]",own,major_purchase,60 months,Low,138143.6,120000,10.996,101213.86,0,13.868,5
Yes,Good Loan,"(10,20]","(125k,150k]",own,medical,36 months,High,140500,72525,15.567499999999999,42928.840000000004,0,15.192499999999999,4
Yes,Good Loan,"(10,20]","(125k,150k]",own,medical,36 months,Low,133600,46000,8.99,39833.2,0,13.597999999999999,5
Yes,Good Loan,"(10,20]","(125k,150k]",own,medical,60 months,High,136833.33333333334,102950,20.363333333333333,94493.14,0,12.96,6
Yes,Good Loan,"(10,20]","(125k,150k]",own,medical,60 months,Low,142000,11000,12.69,10324.74,0,16.07,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,moving,36 months,High,145000,21250,15.600000000000001,18620.16,0,13.74,2
Yes,Good Loan,"(10,20]","(125k,150k]",own,moving,36 months,Low,147000,64000,10.785,58550.71,0,13.8575,4
Yes,Good Loan,"(10,20]","(125k,150k]",own,moving,60 months,High,128000,21000,14.65,18737.46,0,11.49,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,other,36 months,High,139014.23076923078,217500,16.605384615384615,163847.74,0,14.734615384615385,13
Yes,Good Loan,"(10,20]","(125k,150k]",own,other,36 months,Low,136419.13333333333,210100,10.424666666666667,154778.88999999998,0,14.594,15
Yes,Good Loan,"(10,20]","(125k,150k]",own,other,60 months,High,143280.5,221800,18.768,186747.51,0,15.674,10
Yes,Good Loan,"(10,20]","(125k,150k]",own,other,60 months,Low,138333.33333333334,81000,9.55,75713.23,0,13.32,3
Yes,Good Loan,"(10,20]","(125k,150k]",own,small_business,36 months,High,144100,173350,18.075,85011.25,0,14.394,10
Yes,Good Loan,"(10,20]","(125k,150k]",own,small_business,36 months,Low,140000,63200,11.434999999999999,52140.87,0,13.8925,4
Yes,Good Loan,"(10,20]","(125k,150k]",own,small_business,60 months,High,144600,99200,21.834,79124.9,0,14.42,5
Yes,Good Loan,"(10,20]","(125k,150k]",own,small_business,60 months,Low,135000,30000,12.12,9282.14,0,15.15,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,vacation,36 months,High,130000,7000,17.86,5913.67,0,16.96,1
Yes,Good Loan,"(10,20]","(125k,150k]",own,vacation,36 months,Low,140000,22000,11.856666666666666,12907.3,0,12.763333333333334,3
Yes,Good Loan,"(10,20]","(125k,150k]",own,vacation,60 months,Low,142000,18000,10.64,10488.36,0,16.23,1
Yes,Good Loan,"(10,20]","(125k,150k]",rent,car,36 months,High,136416,21900,14.545,10514.41,0,14.715,2
Yes,Good Loan,"(10,20]","(125k,150k]",rent,car,36 months,Low,134404.2,165600,9.015333333333334,128433.93000000001,0,14.248666666666667,15
Yes,Good Loan,"(10,20]","(125k,150k]",rent,car,60 months,High,134800,108000,15.738,84024.31,0,14.094,5
Yes,Good Loan,"(10,20]","(125k,150k]",rent,car,60 months,Low,132000,28800,9.99,27674.62,0,12.44,1
Yes,Good Loan,"(10,20]","(125k,150k]",rent,credit_card,36 months,High,139825.1447368421,1840950,15.271842105263158,1152487.89,0,14.385921052631579,76
Yes,Good Loan,"(10,20]","(125k,150k]",rent,credit_card,36 months,Low,138678.3230174081,10754575,8.626885880077369,8109335.68,0,14.432727272727274,517
Yes,Good Loan,"(10,20]","(125k,150k]",rent,credit_card,60 months,High,139223.7786885246,3281400,16.730081967213113,2690384.9,0,14.400983606557377,122
Yes,Good Loan,"(10,20]","(125k,150k]",rent,credit_card,60 months,Low,139975.88333333333,2974300,10.797416666666667,2664205.97,0,14.715166666666667,120
Yes,Good Loan,"(10,20]","(125k,150k]",rent,debt_consolidation,36 months,High,138600.42675159237,6824350,15.728726114649682,4762376.99,0,14.646847133757962,314
Yes,Good Loan,"(10,20]","(125k,150k]",rent,debt_consolidation,36 months,Low,138528.18221258133,18081525,9.207212581344903,13740476.38,0,14.369978308026031,922
Yes,Good Loan,"(10,20]","(125k,150k]",rent,debt_consolidation,60 months,High,138354.54770992367,13498000,17.951431297709924,11373765.25,0,14.844942748091603,524
Yes,Good Loan,"(10,20]","(125k,150k]",rent,debt_consolidation,60 months,Low,138307.12727272726,5101350,10.899727272727272,4507848.38,0,14.656181818181818,220
Yes,Good Loan,"(10,20]","(125k,150k]",rent,home_improvement,36 months,High,138333.33333333334,89075,15.635,51200.1,0,15.4,6
Yes,Good Loan,"(10,20]","(125k,150k]",rent,home_improvement,36 months,Low,138285.46666666667,403925,9.348,320990.2,0,14.662333333333333,30
Yes,Good Loan,"(10,20]","(125k,150k]",rent,home_improvement,60 months,High,146000,143000,18.364285714285714,129830.4,0,13.307142857142857,7
Yes,Good Loan,"(10,20]","(125k,150k]",rent,home_improvement,60 months,Low,140000,109850,10.462,104528.81999999999,0,13.342,5
Yes,Good Loan,"(10,20]","(125k,150k]",rent,house,36 months,High,137186.42857142858,183675,16.554285714285715,152543.42,0,12.93,7
Yes,Good Loan,"(10,20]","(125k,150k]",rent,house,36 months,Low,140000,19800,12.34,19578.31,0,13.84,2
Yes,Good Loan,"(10,20]","(125k,150k]",rent,house,60 months,High,144500,104000,16.195,97530.36,0,12.58,4
Yes,Good Loan,"(10,20]","(125k,150k]",rent,major_purchase,36 months,High,141076.92307692306,255975,15.838461538461539,184773.16,0,15.18,13
Yes,Good Loan,"(10,20]","(125k,150k]",rent,major_purchase,36 months,Low,137262.85714285713,482800,9.477428571428572,372594.55,0,14.222,35
Yes,Good Loan,"(10,20]","(125k,150k]",rent,major_purchase,60 months,High,141586.66666666666,425900,18.31111111111111,369774.39,0,14.751666666666667,18
Yes,Good Loan,"(10,20]","(125k,150k]",rent,major_purchase,60 months,Low,145000,74500,10.315,73039.44,0,14.2525,4
Yes,Good Loan,"(10,20]","(125k,150k]",rent,medical,36 months,High,136422.44444444444,108200,15.947777777777778,89131.89,0,14.278888888888888,9
Yes,Good Loan,"(10,20]","(125k,150k]",rent,medical,36 months,Low,139000,63000,8.39375,54781.71,0,13.69875,8
Yes,Good Loan,"(10,20]","(125k,150k]",rent,medical,60 months,High,137771.1,230600,17.286,197864.01,0,13.876,10
Yes,Good Loan,"(10,20]","(125k,150k]",rent,medical,60 months,Low,135000,28000,10.35,25815.94,0,12.57,2
Yes,Good Loan,"(10,20]","(125k,150k]",rent,moving,36 months,High,138433.33333333334,121600,17.198,77974.33,0,14.981333333333334,15
Yes,Good Loan,"(10,20]","(125k,150k]",rent,moving,36 months,Low,137666.66666666666,97400,10.438888888888888,64837.29,0,12.812222222222223,9
Yes,Good Loan,"(10,20]","(125k,150k]",rent,moving,60 months,High,136931.36363636365,174075,19.243636363636362,141792.84,0,14.346363636363636,11
Yes,Good Loan,"(10,20]","(125k,150k]",rent,other,36 months,High,138904.42,654275,16.4636,458468.19,0,14.0708,50
Yes,Good Loan,"(10,20]","(125k,150k]",rent,other,36 months,Low,138193.5,853850,10.008333333333333,668889.75,0,14.049545454545454,66
Yes,Good Loan,"(10,20]","(125k,150k]",rent,other,60 months,High,139551.7837837838,771525,18.242162162162163,660235.64,0,14.392162162162162,37
Yes,Good Loan,"(10,20]","(125k,150k]",rent,other,60 months,Low,141646.83333333334,129475,10.66,119744.86,0,15.325,6
Yes,Good Loan,"(10,20]","(125k,150k]",rent,renewable_energy,60 months,High,135000,22000,19.52,19640.989999999998,0,11.71,1
Yes,Good Loan,"(10,20]","(125k,150k]",rent,small_business,36 months,High,140818.65217391305,478125,16.64217391304348,375741.01,0,14.220434782608695,23
Yes,Good Loan,"(10,20]","(125k,150k]",rent,small_business,36 months,Low,130666.66666666667,57800,11.81,49357.05,0,14.030000000000001,3
Yes,Good Loan,"(10,20]","(125k,150k]",rent,small_business,60 months,High,138123.36842105264,422000,19.931052631578947,363786.58,0,14.15,19
Yes,Good Loan,"(10,20]","(125k,150k]",rent,vacation,36 months,High,138333.33333333334,21400,14.536666666666667,16400.88,0,15.27,3
Yes,Good Loan,"(10,20]","(125k,150k]",rent,vacation,36 months,Low,136642.85714285713,44400,10.458571428571428,37545.75,0,14.742857142857144,7
Yes,Good Loan,"(10,20]","(125k,150k]",rent,vacation,60 months,High,150000,16000,24.08,11959.35,0,10.09,1
Yes,Good Loan,"(10,20]","(125k,150k]",rent,vacation,60 months,Low,145000,11200,12.69,10791.82,0,11.79,1
Yes,Good Loan,"(10,20]","(125k,150k]",rent,wedding,36 months,High,135000,35000,21.98,3647.8300000000017,0,16.34,1
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,car,36 months,High,39738.19565217391,327950,15.695652173913043,226960.67,0,15.548260869565217,46
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,car,36 months,Low,40926.878787878784,619800,9.331414141414141,421301.43,0,15.28141414141414,99
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,car,60 months,High,42048.42105263158,231900,15.626315789473685,170181.23,0,14.05,19
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,car,60 months,Low,41944,163500,10.468947368421052,103452.13,0,15.873684210526315,19
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,credit_card,36 months,High,40085.66915052161,6591675,15.361311475409837,3926478.03,0,15.6397913561848,671
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,credit_card,36 months,Low,41822.33604505632,32016950,9.285153316645808,21704102.68,0,15.353135168961202,3196
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,credit_card,60 months,High,42519.49255441008,13416225,16.311179839633446,10888654.76,0,15.62352806414662,873
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,credit_card,60 months,Low,43407.77714285714,7962625,10.945428571428572,6874456.08,0,15.60032380952381,525
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,debt_consolidation,36 months,High,40381.57751164338,28712250,15.786829673985363,19225985.84,0,15.581410512308716,3006
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,debt_consolidation,36 months,Low,41825.225474821396,56404950,9.952510890399024,39115009.2,0,15.430385084509496,5739
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,debt_consolidation,60 months,High,42552.501309757696,45726850,17.471800916830386,37692541.12,0,15.737897838899803,3054
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,debt_consolidation,60 months,Low,43498.68716861081,14250600,11.153987274655355,12086722.32,0,15.412598091198303,943
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,home_improvement,36 months,High,40785.28947368421,4693925,16.02322807017544,3222241.38,0,15.244017543859648,570
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,home_improvement,36 months,Low,42148.726161369195,6345425,9.816711491442543,4526361.66,0,14.952665036674818,818
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,home_improvement,60 months,High,42556.12430939227,5333500,18.093618784530385,4468015.4,0,15.26682320441989,362
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,home_improvement,60 months,Low,44979.57547169811,1566775,10.753018867924528,1287031.56,0,15.08377358490566,106
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,house,36 months,High,38985.75,131450,17.000625,109279.26,0,15.20125,16
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,house,36 months,Low,43375,64100,11.555,43991.33,0,15.765,8
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,house,60 months,High,40986.125,116500,21.79875,82859.81,0,15.495000000000001,8
Yes,Good Loan,"(10,20]","(25k,50k]",mortgage,house,60 months,Low,35000,17500,11.71,4026.3899999999994,0,15.15,1
